videoId,title,publishedAt,views,likes,comments,url,trainee_name
TxJfOmvpa_4,[BOYS ll PLANET/9회 직캠] 정상현 CHUNG SANG HYEON ♬Sugar HIGH - 냥냥줍줍 @데뷔 콘셉트 배틀,2025-09-12T09:00:51Z,81521,9812,1364,https://www.youtube.com/watch?v=TxJfOmvpa_4,정상현 CHUNG SANG HYEON
iYDUgHny2cs,[BOYS ll PLANET/9회 직캠] 김준서 KIM JUN SEO ♬MAIN DISH - MAIN CHEF (메인 셰프) @데뷔 콘셉트 배틀,2025-09-12T09:01:29Z,138707,12527,2677,https://www.youtube.com/watch?v=iYDUgHny2cs,김준서 KIM JUN SEO
HlGdAGO51WE,[BOYS ll PLANET/9회 직캠] 이상원 LEE SANG WON ♬Chains - Love Is @데뷔 콘셉트 배틀,2025-09-12T09:01:57Z,688748,45167,10606,https://www.youtube.com/watch?v=HlGdAGO51WE,이상원 LEE SANG WON
YOLqUmzpYGM,[BOYS ll PLANET/9회 직캠] 전이정 JUN LEE JEONG ♬Chains - Love is @데뷔 콘셉트 배틀,2025-09-12T09:01:46Z,103410,7847,1795,https://www.youtube.com/watch?v=YOLqUmzpYGM,전이정 JUN LEE JEONG
wyU1Taqkt98,[BOYS ll PLANET/9회 직캠] 김건우 KIM GEON WOO ♬Chains - Love is @데뷔 콘셉트 배틀,2025-09-12T09:01:49Z,172840,13448,2262,https://www.youtube.com/watch?v=wyU1Taqkt98,김건우 KIM GEON WOO
gFtSBRp1Xd4,[BOYS ll PLANET/9회 직캠] 장지아하오 ZHANG JIA HAO ♬Chains - Love Is @데뷔 콘셉트 배틀,2025-09-12T09:02:04Z,811426,53739,11981,https://www.youtube.com/watch?v=gFtSBRp1Xd4,장지아하오 ZHANG JIA HAO
vI2qHOwgd-I,[BOYS ll PLANET/9회 직캠] 나윤서 NA YUN SEO ♬Sugar HIGH - 냥냥줍줍 @데뷔 콘셉트 배틀,2025-09-12T09:01:08Z,30260,3191,474,https://www.youtube.com/watch?v=vI2qHOwgd-I,나윤서 NA YUN SEO
RcwGMjOfh9U,[BOYS ll PLANET/9회 직캠] 이리오 LEE LEO ♬Chains - Love is @데뷔 콘셉트 배틀,2025-09-12T09:01:54Z,214928,23313,4267,https://www.youtube.com/watch?v=RcwGMjOfh9U,이리오 LEE LEO
ElgDEyBnBaM,[BOYS ll PLANET/9회 직캠] 장한음 JANG HAN EUM ♬Sugar HIGH - 냥냥줍줍 @데뷔 콘셉트 배틀,2025-09-12T09:00:55Z,69530,5548,1360,https://www.youtube.com/watch?v=ElgDEyBnBaM,장한음 JANG HAN EUM
cmvooK5_wtg,[BOYS ll PLANET/9회 직캠] 리즈하오 LI ZI HAO ♬MAIN DISH - MAIN CHEF (메인 셰프) @데뷔 콘셉트 배틀,2025-09-12T09:01:32Z,43136,4130,696,https://www.youtube.com/watch?v=cmvooK5_wtg,리즈하오 LI ZI HAO
9W2p6n50tyI,[BOYS ll PLANET/9회 직캠] 유강민 YOO KANG MIN ♬MAIN DISH - MAIN CHEF (메인 셰프) @데뷔 콘셉트 배틀,2025-09-12T09:01:40Z,141914,12953,2377,https://www.youtube.com/watch?v=9W2p6n50tyI,유강민 YOO KANG MIN
